id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,emp_length,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,url,desc,purpose,title,zip_code,addr_state,dti,delinq_2yrs,earliest_cr_line,inq_last_6mths,mths_since_last_delinq,mths_since_last_record,open_acc,pub_rec,revol_bal,revol_util,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_d,last_pymnt_amnt,next_pymnt_d,last_credit_pull_d,collections_12_mths_ex_med,mths_since_last_major_derog,policy_code,application_type,annual_inc_joint,dti_joint,verification_status_joint,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_bc_dlq,mths_since_recent_inq,mths_since_recent_revol_delinq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,revol_bal_joint,sec_app_earliest_cr_line,sec_app_inq_last_6mths,sec_app_mort_acc,sec_app_open_acc,sec_app_revol_util,sec_app_open_act_il,sec_app_num_rev_accts,sec_app_chargeoff_within_12_mths,sec_app_collections_12_mths_ex_med,sec_app_mths_since_last_major_derog,hardship_flag,hardship_type,hardship_reason,hardship_status,deferral_term,hardship_amount,hardship_start_date,hardship_end_date,payment_plan_start_date,hardship_length,hardship_dpd,hardship_loan_status,orig_projected_additional_accrued_interest,hardship_payoff_balance_amount,hardship_last_payment_amount,disbursement_method,debt_settlement_flag,debt_settlement_flag_date,settlement_status,settlement_date,settlement_amount,settlement_percentage,settlement_term
,,35000,35000,35000, 60 months,9.92,742.27,B,B2,O-2,3 years,RENT,96000,Source Verified,Mar-2018,Current,n,,,major_purchase,Major purchase,017xx,MA,18.06,0,May-2009,1,,,15,0,1937,1.7,19,w,29806.57,29806.57,8145.68,8145.68,5193.43,2952.25,0.0,0.0,0.0,Feb-2019,742.27,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,26867,1,2,0,0,29,24930,45,1,8,1157,11,115500,0,1,1,8,1919,110463,1.7,0,0,98,106,2,2,0,2,,2,,0,7,7,11,13,4,13,15,7,15,0,0,0,1,100,0,0,0,182255,26867,112400,66755,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 36 months,5.31,602.21,A,A1,Regional Director of Sales,10+ years,OWN,83000,Not Verified,Mar-2018,Fully Paid,n,,,credit_card,Credit card refinancing,294xx,SC,8.86,0,Sep-2005,0,,,31,0,12418,8.4,51,w,0.00,0.00,20768.8234857792,20768.82,20000.00,768.82,0.0,0.0,0.0,Dec-2018,15957.04,,Jan-2019,0,,1,Individual,,,,0,0,46194,1,2,0,0,28,29891,62,4,12,3500,23,148000,0,1,1,13,1540,117582,9.6,0,0,127,150,6,6,0,6,,7,,0,6,6,21,30,7,28,43,6,31,0,0,0,5,100,0,0,0,203436,46194,130000,48604,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,35000,35000,35000, 60 months,10.9,759.25,B,B4,Registered Nurse,5 years,MORTGAGE,82000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,774xx,TX,21,0,Nov-2007,0,,,10,0,17556,54.5,16,w,29918.73,29918.73,8447.13,8447.13,5081.27,3365.86,0.0,0.0,0.0,Feb-2019,759.25,Mar-2019,Feb-2019,0,,1,Individual,,,,0,756,239373,0,3,1,1,10,73390,104,0,0,11453,64,32200,0,2,0,1,26597,7944,68.8,0,0,124,117,28,10,2,34,,,,0,2,2,2,3,6,6,8,2,10,0,0,0,1,100,50,0,0,272768,90946,25500,79205,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000, 36 months,7.96,187.91,A,A5,Operations Manager,10+ years,OWN,80000,Source Verified,Mar-2018,Current,n,,,other,Other,926xx,CA,19.71,0,Dec-1989,1,,,10,0,88526,44.8,26,f,4315.66,4315.66,2064.36,2064.36,1684.34,380.02,0.0,0.0,0.0,Feb-2019,187.91,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,582398,0,1,0,1,22,27077,,1,2,10877,45,117000,0,1,1,3,58240,21046,50.7,0,0,168,339,12,12,3,12,,1,,0,3,5,5,12,4,8,19,5,10,0,0,0,1,100,20,0,0,676642,115603,42700,36542,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,6000,6000,6000, 36 months,10.41,194.77,B,B3,Associate ,3 years,RENT,76471,Not Verified,Mar-2018,Charged Off,n,,,debt_consolidation,Debt consolidation,430xx,OH,30.84,0,Oct-2003,0,69,,14,0,24743,41.6,28,w,0.00,0.00,775.61,775.61,578.35,197.26,0.0,0.0,0.0,Jul-2018,194.77,,Feb-2019,0,69,1,Individual,,,,0,0,63828,0,2,0,1,15,35255,67,0,2,11168,49,59500,1,0,2,3,4559,30420,40.8,0,0,173,168,16,15,0,16,,9,92,1,5,7,8,10,10,11,17,7,14,0,0,0,0,92.9,25,0,0,124346,63828,51400,61016,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,Y,Feb-2019,BROKEN,Jan-2019,2553,45.01,18
,,12000,12000,12000, 60 months,9.92,254.5,B,B2,Criminal Investigator,10+ years,MORTGAGE,58718,Source Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,786xx,TX,25.49,0,Dec-2005,1,,,8,0,12528,37.2,16,w,10219.31,10219.31,2792.89,2792.89,1780.69,1012.20,0.0,0.0,0.0,Feb-2019,254.5,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,210464,1,1,1,1,4,58165,,1,3,2212,37,33700,2,0,4,5,26308,5988,27,0,0,147,131,7,4,3,28,,4,,0,1,4,1,1,6,5,7,4,8,0,0,0,2,100,0,0,0,246967,70693,8200,60020,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 60 months,9.43,335.49,B,B1,Electrical Engineer,< 1 year,RENT,130000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,921xx,CA,6.14,0,Oct-2002,0,48,,6,0,6696,11.5,23,w,13599.85,13599.85,3682.01,3682.01,2400.15,1281.86,0.0,0.0,0.0,Feb-2019,335.49,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,266903,0,2,1,2,12,19574,79,0,1,5138,32,58100,1,0,0,3,44484,51404,11.5,0,0,185,153,21,12,3,21,48,14,48,0,3,3,3,6,11,3,9,3,6,0,0,0,1,91.3,0,0,0,357724,26270,58100,24689,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,4500,4500,4500, 36 months,21.85,171.51,D,D5,Special Education Teacher,10+ years,RENT,43000,Source Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,891xx,NV,19.23,0,Mar-2008,0,,,6,0,3906,88.8,31,w,0.00,0.00,4589.861922344,4589.86,4500.00,89.86,0.0,0.0,0.0,Apr-2018,4595.32,,Apr-2018,0,,1,Individual,,,,0,0,146965,0,4,1,3,12,143059,111,0,0,3327,108,4400,2,1,3,3,24494,373,89.9,0,0,120,76,31,12,0,76,,8,,0,1,2,1,1,28,2,3,2,6,0,0,0,1,100,100,0,0,139425,146965,3700,135025,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,30000,30000,30000, 36 months,12.61,1005.2,C,C1,Regional Sales Manager,1 year,MORTGAGE,74000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,761xx,TX,25.7,1,May-2002,0,10,,14,0,37872,72.4,32,w,21998.95,21998.95,11036.18,11036.18,8001.05,3035.13,0.0,0.0,0.0,Feb-2019,1005.2,Mar-2019,Feb-2019,0,,1,Joint App,137521,15,Source Verified,0,0,185113,0,1,0,0,46,16660,,0,3,9961,72,52300,0,0,1,5,13222,4784,87.7,0,0,134,190,16,16,5,16,10,3,10,0,7,11,7,13,6,12,21,11,14,0,0,0,0,93.8,85.7,0,0,229301,54532,38800,36001,42337,May-2002,0,3,10,82.9,1,16,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 60 months,10.9,433.86,B,B4,Owner manager ,10+ years,MORTGAGE,84000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,249xx,WV,27.3,0,Apr-1999,1,65,,7,0,28829,79.2,21,w,17096.39,17096.39,4760.35,4760.35,2903.61,1856.74,0.0,0.0,0.0,Feb-2019,433.86,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,100474,0,2,0,1,15,25903,53,0,0,16805,64,36400,0,4,1,1,14353,5702,81.5,0,0,190,227,70,15,1,170,65,2,65,0,2,3,2,3,13,4,7,3,7,0,0,0,0,95.2,50,0,0,207150,54732,30800,48750,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11000,11000,11000, 36 months,10.41,357.07,B,B3,Maintenance Supervisor Level 1,10+ years,RENT,120000,Not Verified,Mar-2018,Current,n,,,other,Other,183xx,PA,6.63,0,Nov-2002,0,31,,7,0,11805,57.9,21,w,7993.76,7993.76,3921.41,3921.41,3006.24,915.17,0.0,0.0,0.0,Feb-2019,357.07,Mar-2019,Feb-2019,0,31,1,Individual,,,,0,0,24032,1,1,0,0,27,12227,67,2,3,5797,62,20400,0,3,0,3,3433,6595,64.2,0,0,132,184,6,6,3,6,40,,40,2,4,4,4,8,7,6,11,4,7,0,0,0,2,81,25,0,0,38599,24032,18400,18199,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,14000,14000,14000, 36 months,10.41,454.45,B,B3,Live Sound Engineer,2 years,RENT,58000,Not Verified,Mar-2018,Current,n,,,major_purchase,Major purchase,104xx,NY,17.67,0,Sep-2013,1,,,8,0,2005,28.2,9,w,6498.73,6498.73,8590.85,8590.85,7501.27,1089.58,0.0,0.0,0.0,Feb-2019,2854.45,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,32160,1,5,1,2,7,30155,78,1,2,2005,70,7100,2,0,2,4,4020,5095,28.2,0,0,54,43,3,3,0,3,,0,,0,1,1,3,3,5,3,4,1,8,0,0,0,2,100,0,0,0,45757,32160,7100,38657,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 60 months,14.07,372.88,C,C3,Commercial Real Appraiser,2 years,MORTGAGE,60000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,330xx,FL,25.64,1,Sep-2004,0,,,15,0,1019,8.0,19,w,13838.13,13838.13,4101.39,4101.39,2161.87,1939.52,0.0,0.0,0.0,Feb-2019,372.88,Mar-2019,Feb-2019,0,28,1,Individual,,,,0,0,62324,2,7,1,2,1,58271,98,2,3,207,8,12101,1,1,1,7,4154,2300,5,0,0,162,45,7,1,0,7,23,7,23,4,5,6,4,6,9,6,8,6,15,,0,0,4,58,0,0,0,79704,62324,11501,59583,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,10.41,486.91,B,B3,Orthodontic Assistant,10+ years,OWN,130000,Not Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,250xx,WV,8.7,0,Oct-2003,3,36,61,32,1,14503,41.2,56,w,10900.62,10900.62,5359.73,5359.73,4099.38,1260.35,0.0,0.0,0.0,Feb-2019,486.91,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,32580,3,1,0,2,13,18077,83,4,15,2954,57,35200,3,0,3,17,1086,3189,73,0,0,151,165,1,1,1,4,,1,,0,7,16,7,13,12,31,43,16,32,0,0,0,4,97.9,57.1,1,0,57065,32580,11800,21865,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,10000,10000,10000, 60 months,16.01,243.24,C,C5,IT Specialist,2 years,RENT,32000,Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,164xx,PA,37,0,Aug-2011,0,,,13,0,14277,77.2,13,w,8708.04,8708.04,2666.75,2666.75,1291.96,1374.79,0.0,0.0,0.0,Feb-2019,243.24,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,65058,0,9,0,1,21,50781,87,2,3,7016,85,18500,0,0,0,4,5004,4223,77.2,0,0,79,63,7,7,0,7,,21,,0,4,4,4,4,9,4,4,4,13,0,0,0,2,100,50,0,0,76695,65058,18500,58195,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,7000,7000,7000, 36 months,10.9,228.84,B,B4,RN,9 years,RENT,82000,Not Verified,Mar-2018,Fully Paid,n,,,credit_card,Credit card refinancing,456xx,OH,20.43,0,Dec-2006,1,75,,19,0,11236,32.5,50,f,0.00,0.00,7610.3260510736,7610.33,7000.00,610.33,0.0,0.0,0.0,Feb-2019,5326.17,,Feb-2019,0,,1,Individual,,,,0,0,175145,2,9,3,5,5,163909,116,1,1,8544,89,34600,1,0,2,6,9218,15652,41.4,0,0,135,78,1,1,0,1,,5,,0,4,6,6,8,37,10,13,6,19,0,0,0,4,98,0,0,0,170062,175145,26700,135462,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 36 months,7.96,501.09,A,A5,Regional business development manager ,< 1 year,OWN,130000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,701xx,LA,10.19,1,Jan-2004,0,19,,8,0,40912,93.0,21,w,11508.48,11508.48,5480.87,5480.87,4491.52,989.35,0.0,0.0,0.0,Feb-2019,501.09,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,297331,0,1,1,1,10,35705,,0,2,26697,93,44000,2,0,2,5,59466,3088,93,0,0,143,170,18,10,3,18,19,10,19,0,3,3,4,11,4,5,13,3,8,0,0,0,1,85.7,100,0,0,313295,76617,44000,41295,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,15000,15000,15000, 60 months,20.39,400.68,D,D4,Dental Hygienist ,10+ years,MORTGAGE,60000,Not Verified,Mar-2018,Current,n,,,other,Other,335xx,FL,22.64,0,Nov-1991,1,,76,9,1,3936,25.9,34,w,13252.70,13252.70,4288.54,4288.54,1747.30,2541.24,0.0,0.0,0.0,Feb-2019,400.68,Mar-2019,Feb-2019,0,,1,Joint App,110000,13.85,Not Verified,0,0,39564,1,3,3,3,5,35628,86,0,2,2616,70,15200,2,0,5,5,4946,9264,29.8,0,0,170,316,19,5,6,19,,2,,0,3,3,4,7,11,6,17,3,9,0,0,0,3,100,0,1,0,56525,39564,13200,41325,27334,Oct-2005,0,3,6,28.5,1,9,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,16.01,175.81,C,C5,Driver,3 years,RENT,45000,Verified,Mar-2018,Current,n,,,moving,Moving and relocation,070xx,NJ,15.2,0,Nov-2009,1,,,5,0,785,12.7,6,w,3717.84,3717.84,1929.46,1929.46,1282.16,647.30,0.0,0.0,0.0,Feb-2019,175.81,Mar-2019,Feb-2019,0,,1,Individual,,,,0,407,17531,1,1,0,0,35,16746,61,2,4,407,52,6200,0,0,3,4,3506,915,46.2,0,0,100,15,1,1,0,8,,1,,0,3,3,3,3,2,4,4,3,5,0,0,0,2,100,0,0,0,33855,17531,1700,27655,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,10000,10000,10000, 60 months,18.45,256.39,D,D2,Mortgage Specialist III,8 years,MORTGAGE,46000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,754xx,TX,30.97,0,Sep-2005,0,,,11,0,4405,45.9,16,w,8780.04,8780.04,2810.04,2810.04,1219.96,1590.08,0.0,0.0,0.0,Feb-2019,256.39,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,230812,3,4,3,3,4,33592,92,3,4,453,68,9600,0,2,1,9,20983,953,47.1,0,0,127,150,4,4,2,4,,7,,0,2,6,2,2,7,6,7,6,11,0,0,0,8,100,0,0,0,249208,37997,1800,44223,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,20000,20000,20000, 36 months,21.85,762.26,D,D5,Production Associate III,7 years,OWN,42000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,293xx,SC,18.4,0,May-2007,0,,,5,0,8048,71.2,10,w,15199.70,15199.70,8390.82,8390.82,4800.30,3590.52,0.0,0.0,0.0,Feb-2019,762.26,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,16372,0,1,1,2,10,8324,80,0,1,5068,75,11300,1,0,1,3,3274,1664,79.7,0,0,67,130,14,10,0,14,,10,,0,3,4,3,3,5,4,5,4,5,0,0,0,1,100,66.7,0,0,21700,16372,8200,10400,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,15000,15000,15000, 36 months,23.87,587.47,E,E2,Frac supervisor ,5 years,RENT,82000,Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,154xx,PA,17.42,0,Jan-2000,0,,,17,0,18867,64.4,26,f,0.00,0.00,17740.6751090651,17740.68,15000.00,2740.68,0.0,0.0,0.0,Dec-2018,13060.81,,Jan-2019,0,,1,Individual,,,,0,395,35473,0,8,0,1,23,16606,48,2,7,4913,56,29300,0,0,1,8,2087,2252,75,0,0,218,51,12,12,0,12,,9,,0,3,9,3,3,15,9,11,9,17,0,0,0,2,100,66.7,0,0,63864,35473,9000,34564,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5500,5500,5500, 36 months,7.96,172.25,A,A5,Smart Home Expert,2 years,RENT,25740,Not Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,895xx,NV,14.74,0,Nov-2004,0,,,4,0,12839,22.4,5,f,3956.04,3956.04,1892.32,1892.32,1543.96,348.36,0.0,0.0,0.0,Feb-2019,172.25,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,12839,0,0,0,0,,0,,0,1,5780,22,57300,0,0,1,1,3210,44461,22.4,0,0,,160,24,24,0,24,,10,,0,4,4,4,5,0,4,5,4,4,0,0,0,0,100,25,0,0,57300,12839,57300,0,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,20000,20000,20000, 36 months,6.07,609.08,A,A2,Naval Architect,5 years,MORTGAGE,100000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,700xx,LA,9.86,0,Apr-1997,1,49,,4,0,0,0.0,25,w,14269.48,14269.48,6676.28,6676.28,5730.52,945.76,0.0,0.0,0.0,Feb-2019,609.08,Mar-2019,Feb-2019,0,49,1,Individual,,,,0,0,278985,1,2,0,0,35,38268,,1,1,0,0,6500,0,0,1,2,69746,,,0,0,213,251,2,2,4,,49,2,49,1,0,0,0,6,12,1,9,0,4,0,0,0,1,92,,0,0,331765,38268,0,77915,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,16000, 36 months,10.9,523.07,B,B4,Production Planner,10+ years,RENT,55000,Source Verified,Mar-2018,Current,n,,,credit_card,Credit card refinancing,606xx,IL,25.38,0,Aug-2007,0,30,,11,0,8984,79.5,30,w,10443.16,10443.16,6944.08,6944.08,5556.84,1387.24,0.0,0.0,0.0,Feb-2019,523.07,Mar-2019,Feb-2019,0,30,1,Individual,,,,0,50,179681,0,6,1,7,7,36266,80,0,0,4120,80,11300,4,1,1,7,16335,1416,86.4,0,0,127,125,39,7,2,45,,7,55,1,3,3,3,3,20,4,7,3,11,0,0,0,1,93.3,66.7,0,0,215116,45250,10400,45138,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,18000,18000,18000, 36 months,18.45,654.82,D,D2,Forkliftoperator,10+ years,MORTGAGE,25000,Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,628xx,IL,15.51,0,Jul-2008,0,,,5,0,5324,63.4,8,w,13506.31,13506.31,7184.57,7184.57,4493.69,2690.88,0.0,0.0,0.0,Feb-2019,654.82,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,81662,0,2,0,1,17,2865,37,0,1,5324,51,8400,1,0,0,2,16332,76,98.6,0,0,116,29,21,17,1,21,,14,,0,1,1,1,1,4,2,3,1,5,0,0,0,0,100,100,0,0,93734,8189,5400,7765,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,8400,8400,8400, 36 months,5.31,252.93,A,A1,Principal,8 years,MORTGAGE,80000,Not Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,759xx,TX,3.15,0,Oct-1991,1,,,8,0,400,0.7,18,w,5973.43,5973.43,2779.75,2779.75,2426.57,353.18,0.0,0.0,0.0,Feb-2019,252.93,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,139205,1,1,1,2,12,4302,72,1,1,400,7,57500,1,1,3,3,17401,40300,1,0,0,129,317,6,6,4,6,,6,,0,1,1,4,7,4,6,10,1,8,0,0,0,2,100,0,0,0,213200,4702,40700,6000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,5000,5000,5000, 36 months,7.96,156.59,A,A5,Project manager,2 years,RENT,54000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,606xx,IL,21.84,0,Feb-2010,0,,,8,0,3297,18.5,8,w,3596.46,3596.46,1720.28,1720.28,1403.54,316.74,0.0,0.0,0.0,Feb-2019,156.59,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,46506,2,2,1,2,3,43209,87,1,1,801,69,17800,5,0,6,3,5813,399,66.8,0,0,20,97,0,0,0,39,,3,,0,1,3,1,1,2,6,6,3,8,0,0,0,2,100,0,0,0,67563,46506,1200,49763,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,27000,27000,27000, 36 months,16.01,949.38,C,C5,Financial services specialist ,5 years,RENT,70000,Source Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,117xx,NY,16.96,0,Sep-2012,2,,,13,0,24486,39.1,23,w,0.00,0.00,30136.151270886,30136.15,27000.00,3136.15,0.0,0.0,0.0,Jan-2019,20737.57,,Jan-2019,0,,1,Individual,,,,0,0,36946,2,0,4,7,8,12460,72,2,4,8194,46,62700,7,10,4,11,3079,30102,21.4,0,0,40,66,4,4,0,4,,3,,0,2,5,7,7,10,12,13,5,13,0,0,0,6,100,0,0,0,80055,36946,38300,17355,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,40000,40000,40000, 60 months,9.92,848.31,B,B2,Teaching Assistant/ PhD Candidate,3 years,MORTGAGE,22000,Not Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,787xx,TX,92.29,0,Feb-2000,1,32,,20,0,119134,9.9,49,w,0.00,0.00,41052.4038794738,41052.40,40000.00,1052.40,0.0,0.0,0.0,Jun-2018,39377.82,,Mar-2018,0,,1,Joint App,252000,27.56,Not Verified,0,0,323285,2,4,2,4,7,51626,100,3,3,4955,32,228000,0,6,1,7,17015,75964,11.5,0,0,167,217,3,3,4,3,,4,32,0,5,7,9,18,13,15,32,7,20,0,0,0,5,98,0,0,0,495976,170760,85800,76026,93523,Aug-2004,2,3,15,56.4,3,20,0,0,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,16000,16000,15725, 36 months,10.9,523.07,B,B4,general manager,5 years,MORTGAGE,38000,Not Verified,Mar-2018,Charged Off,n,,,debt_consolidation,Debt consolidation,402xx,KY,27.2,0,Sep-1985,0,,62,8,1,7853,17.5,14,f,0.00,0.00,2595.97,2551.35,1923.31,672.66,0.0,0.0,0.0,Aug-2018,523.07,,Feb-2019,0,,1,Individual,,,,0,226,28049,0,2,0,1,24,20196,69,1,2,6427,38,45000,0,0,0,3,3506,35361,17.8,0,0,173,390,10,10,0,16,,15,,0,2,3,4,4,7,6,7,3,8,0,0,0,1,100,25,1,0,74134,28049,43000,29134,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,11000,11000,11000, 36 months,7.96,344.5,A,A5,Solutions Designer,4 years,OWN,60000,Source Verified,Mar-2018,Current,n,,,debt_consolidation,Debt consolidation,604xx,IL,17.18,0,Mar-2006,0,43,,7,0,11448,88.1,12,f,7912.06,7912.06,3750.59,3750.59,3087.94,662.65,0.0,0.0,0.0,Feb-2019,344.5,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,42024,0,2,0,0,33,30576,77,0,0,9475,80,13000,0,0,0,0,7004,525,94.8,0,0,136,144,51,33,0,51,,,43,0,1,4,1,2,2,5,10,4,7,0,0,0,0,75,100,0,0,52506,42024,10000,39506,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,6025,6025,6025, 36 months,16.01,211.86,C,C5,,n/a,RENT,37000,Not Verified,Mar-2018,Current,n,,,other,Other,025xx,MA,32.57,0,May-1997,0,,107,7,1,18019,88.3,8,f,4478.32,4478.32,2325.1,2325.10,1546.68,778.42,0.0,0.0,0.0,Feb-2019,211.86,Mar-2019,Feb-2019,0,,1,Individual,,,,0,0,24997,0,2,0,0,25,6978,47,0,0,12740,71,20400,0,0,0,0,3571,2281,88.8,0,0,132,250,69,25,0,69,,,,0,4,4,4,4,3,5,5,4,7,0,0,0,0,100,75,0,1,35400,24997,20300,15000,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
,,26800,26800,26800, 60 months,28.72,846.12,F,F1,Electronic Technician 1,10+ years,MORTGAGE,84600,Verified,Mar-2018,Late (31-120 days),n,,,debt_consolidation,Debt consolidation,017xx,MA,14.04,1,Jan-2006,0,19,,13,0,9415,95.1,18,w,25259.96,25259.96,6090.58,6090.58,1540.04,4550.54,0.0,0.0,0.0,Nov-2018,846.12,Mar-2019,Feb-2019,0,45,1,Individual,,,,0,0,714962,0,8,0,2,15,47499,85,0,2,4701,87,9900,2,1,10,4,54997,485,95.1,0,0,137,59,15,15,3,15,19,2,19,2,3,3,3,7,8,3,7,3,13,0,0,0,0,83.3,100,0,0,754695,56914,9900,55795,,,,,,,,,,,,N,,,,,,,,,,,,,,,DirectPay,N,,,,,,
,,11000,11000,10975, 36 months,10.9,359.61,B,B4,Doorman,10+ years,RENT,75000,Source Verified,Mar-2018,Fully Paid,n,,,debt_consolidation,Debt consolidation,113xx,NY,25.06,0,Jun-1994,2,49,,18,0,13674,18.2,33,f,0.00,0.00,11897.1751718481,11870.14,11000.00,897.18,0.0,0.0,0.0,Jan-2019,8674.01,,Feb-2019,0,,1,Individual,,,,0,0,113290,2,2,3,4,2,40980,96,4,9,3601,46,75100,1,0,7,14,6294,37826,26.6,0,0,138,285,8,2,1,11,,2,49,0,9,9,10,11,11,15,21,9,18,0,0,0,8,97,0,0,0,176960,54654,51500,42660,,,,,,,,,,,,N,,,,,,,,,,,,,,,Cash,N,,,,,,
